"OEC ID";"HS ID";"Product Level";"Product Name";"Revision"
"15810193";"81.01.93";"HS6";"Wire, tungsten (wolfram)";"HS92,HS96"
"15810194";"81.01.94";"HS6";"Tungsten (wolfram): unwrought, including bars and rods obtained simply by sintering";"HS02,HS07,HS12,HS17,HS22"
"15810195";"81.01.95";"HS6";"Tungsten (wolfram) bars & rods (excl. those obt. simply by sintering), prof ...";"HS02"
"15810196";"81.01.96";"HS6";"Tungsten (wolfram): wire";"HS02,HS07,HS12,HS17,HS22"
"15810197";"81.01.97";"HS6";"Tungsten (wolfram): waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"15810199";"81.01.99";"HS6";"Tungsten (wolfram) and articles thereof nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158102";"81.02";"HS4";"Molybdenum";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810210";"81.02.10";"HS6";"Molybdenum, powder";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810291";"81.02.91";"HS6";"Molybdenum, unwrought, bars/rods simply sintered,scra";"HS92,HS96"
"15810292";"81.02.92";"HS6";"Molybdenum profile/sheet/strip etc not simply sintere";"HS92,HS96"
"15810293";"81.02.93";"HS6";"Wire, molybdenum";"HS92,HS96"
"15810294";"81.02.94";"HS6";"Molybdenum: unwrought, including bars and rods obtained simply by sintering";"HS02,HS07,HS12,HS17,HS22"
"15810295";"81.02.95";"HS6";"Molybdenum: bars and rods, other than those obtained simply by sintering, profiles, plates, sheets, strip and foil";"HS02,HS07,HS12,HS17,HS22"
"15810296";"81.02.96";"HS6";"Molybdenum: wire";"HS02,HS07,HS12,HS17,HS22"
"15810297";"81.02.97";"HS6";"Molybdenum: waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"15810299";"81.02.99";"HS6";"Molybdenum, articles thereof nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158103";"81.03";"HS4";"Tantalum";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810310";"81.03.10";"HS6";"Tantalum unwrought, bars, rods simply sintered, scrap";"HS92,HS96"
"15810320";"81.03.20";"HS6";"Tantalum: unwrought, including bars and rods obtained simply by sintering, powders";"HS02,HS07,HS12,HS17,HS22"
"15810330";"81.03.30";"HS6";"Tantalum: waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"15810390";"81.03.90";"HS6";"Tantalum and articles thereof nes";"HS92,HS96,HS02,HS07,HS12,HS17"
"15810391";"81.03.91";"HS6";"Tantalum crucibles";"HS22"
"15810399";"81.03.99";"HS6";"Miscellaneous tantalum articles (excluding those specified as tantalum waste/scrap excluding ash and residues)";"HS22"
"158104";"81.04";"HS4";"Magnesium";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810411";"81.04.11";"HS6";"Magnesium unwrought > 99.8% pure";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810419";"81.04.19";"HS6";"Magnesium unwrought nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810420";"81.04.20";"HS6";"Magnesium waste or scrap";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810430";"81.04.30";"HS6";"Magnesium raspings/turnings/etc, size graded, powder";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810490";"81.04.90";"HS6";"Magnesium, articles thereof nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158105";"81.05";"HS4";"Cobalt";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810510";"81.05.10";"HS6";"Cobalt, unwrought, matte, waste or scrap, powders";"HS92,HS96"
"15810520";"81.05.20";"HS6";"Unwrought Cobalt & Cobalt Powders";"HS02,HS07,HS12,HS17,HS22"
"15810530";"81.05.30";"HS6";"Cobalt: waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"15810590";"81.05.90";"HS6";"Cobalt, articles thereof, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158106";"81.06";"HS4";"Bismuth";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810600";"81.06.00";"HS6";"Bismuth, articles thereof, waste or scrap";"HS92,HS96,HS02,HS07,HS12,HS17"
"15810610";"81.06.10";"HS6";"Bismuth articles with >99.99% bismuth (including waste and scrap)";"HS22"
"15810690";"81.06.90";"HS6";"Bismuth articles with ≤99.99% bismuth (excluding those specified in Bismuth articles category, including waste and scrap)";"HS22"
"158107";"81.07";"HS4";"Cadmium";"HS92,HS96,HS02,HS07,HS12,HS17"
"15810710";"81.07.10";"HS6";"Cadmium, unwrought, waste or scrap, powders";"HS92,HS96"
"15810720";"81.07.20";"HS6";"Cadmium: unwrought, powders";"HS02,HS07,HS12,HS17"
"15810730";"81.07.30";"HS6";"Cadmium: waste and scrap";"HS02,HS07,HS12,HS17"
"15810790";"81.07.90";"HS6";"Cadmium, articles thereof, nes";"HS92,HS96,HS02,HS07,HS12,HS17"
"158108";"81.08";"HS4";"Titanium";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810810";"81.08.10";"HS6";"Titanium, unwrought, waste or scrap, powders";"HS92,HS96"
"15810820";"81.08.20";"HS6";"Titanium: unwrought, powders";"HS02,HS07,HS12,HS17,HS22"
"15810830";"81.08.30";"HS6";"Titanium: waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"15810890";"81.08.90";"HS6";"Titanium, articles thereof, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158109";"81.09";"HS4";"Zirconium";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810910";"81.09.10";"HS6";"Zirconium, unwrought, waste or scrap, powders";"HS92,HS96"
"15810920";"81.09.20";"HS6";"Zirconium: unwrought, powders";"HS02,HS07,HS12,HS17"
"15810921";"81.09.21";"HS6";"Zirconium powders (<1:500 Hf:Zr ratio)";"HS22"
"15810929";"81.09.29";"HS6";"Zirconium powders (≥1:500 Hf:Zr ratio)";"HS22"
"15810930";"81.09.30";"HS6";"Zirconium: waste and scrap";"HS02,HS07,HS12,HS17"
"15810931";"81.09.31";"HS6";"Zirconium scrap (<1:500 Hf:Zr ratio)";"HS22"
"15810939";"81.09.39";"HS6";"Zirconium scrap (≥1:500 Hf:Zr ratio)";"HS22"
"15810990";"81.09.90";"HS6";"Zirconium, articles thereof, nes";"HS92,HS96,HS02,HS07,HS12,HS17"
"15810991";"81.09.91";"HS6";"Miscellaneous zirconium articles (<1:500 Hf:Zr ratio) (excluding unwrought zirconium)";"HS22"
"15810999";"81.09.99";"HS6";"Miscellaneous zirconium articles (≥1:500 Hf:Zr ratio) (excluding unwrought zirconium)";"HS22"
"158110";"81.10";"HS4";"Antimony";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15811000";"81.10.00";"HS6";"Antimony, articles thereof, waste or scrap";"HS92,HS96"
"15811010";"81.10.10";"HS6";"Antimony and articles thereof: unwrought antimony, powders";"HS02,HS07,HS12,HS17,HS22"
"15811020";"81.10.20";"HS6";"Antimony: waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"15811090";"81.10.90";"HS6";"Antimony and articles thereof: wrought, other than waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"158111";"81.11";"HS4";"Manganese";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15811100";"81.11.00";"HS6";"Manganese, articles thereof, waste or scrap";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158112";"81.12";"HS4";"Other Metals";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15811211";"81.12.11";"HS6";"Beryllium, unwrought, waste or scrap/powders";"HS92,HS96"
"15811212";"81.12.12";"HS6";"Beryllium and articles thereof: unwrought beryllium, powders";"HS02,HS07,HS12,HS17,HS22"
"15811213";"81.12.13";"HS6";"Beryllium: waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"15811219";"81.12.19";"HS6";"Beryllium, articles thereof, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15811220";"81.12.20";"HS6";"Chromium, articles thereof, waste or scrap/powders";"HS92,HS96"
"15811221";"81.12.21";"HS6";"Chromium and articles thereof: unwrought chromium, powders";"HS02,HS07,HS12,HS17,HS22"
"15811222";"81.12.22";"HS6";"Chromium: waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"15811229";"81.12.29";"HS6";"Chromium and articles thereof: wrought other than waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"15811230";"81.12.30";"HS6";"Germanium, articles thereof, waste or scrap/powders";"HS92,HS96,HS02"
"15811231";"81.12.31";"HS6";"Hafnium articles (including unwrought, powders, waste, and scrap)";"HS22"
"15811239";"81.12.39";"HS6";"Wrought hafnium articles (excluding powders, waste, and scrap)";"HS22"
"15811240";"81.12.40";"HS6";"Vanadium, articles thereof, waste or scrap/powders";"HS92,HS96,HS02"
"15811241";"81.12.41";"HS6";"Rhenium articles (including unwrought, powders, waste, and scrap)";"HS22"
"15811249";"81.12.49";"HS6";"Wrought rhenium articles (excluding powders, waste, and scrap)";"HS22"
"15811251";"81.12.51";"HS6";"Thallium and articles thereof: unwrought thallium, powders";"HS02,HS07,HS12,HS17,HS22"
"15811252";"81.12.52";"HS6";"Thallium: waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"15811259";"81.12.59";"HS6";"Thallium and articles thereof: other than unwrought thallium, powders or waste and scrap";"HS02,HS07,HS12,HS17,HS22"
"15811261";"81.12.61";"HS6";"Cadmium scrap";"HS22"
"15811269";"81.12.69";"HS6";"Cadmium articles (excluding scrap)";"HS22"
"15811291";"81.12.91";"HS6";"Rare earths/metals nes, unwrought/waste or scrap";"HS92,HS96"
"15811292";"81.12.92";"HS6";"Gallium, germanium, hafnium, indium, niobium (columbium), rhenium and vanadium: articles thereof, unwrought, including waste and scrap, powders";"HS02,HS07,HS12,HS17,HS22"
"15811299";"81.12.99";"HS6";"Articles of rare earths/metals nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158113";"81.13";"HS4";"Cermets";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15811300";"81.13.00";"HS6";"Cermets and articles thereof, waste or scrap";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1582";"82";"HS2";"Tools & cutlery";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158201";"82.01";"HS4";"Garden Tools";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820110";"82.01.10";"HS6";"Spades and shovels";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820120";"82.01.20";"HS6";"Forks";"HS92,HS96,HS02,HS07"
"15820130";"82.01.30";"HS6";"Mattocks, picks, hoes and rakes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820140";"82.01.40";"HS6";"Axes, bill hooks and similar hewing tools";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820150";"82.01.50";"HS6";"Secateurs, one handed shears including poultry shears";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820160";"82.01.60";"HS6";"Hedge shears and similar two-handed shears";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820190";"82.01.90";"HS6";"Scythes, sickles etc used in agriculture, etc";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158202";"82.02";"HS4";"Hand Saws";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820210";"82.02.10";"HS6";"Hand saws";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820220";"82.02.20";"HS6";"Band saw blades";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820231";"82.02.31";"HS6";"Circular saw blades, working part of steel";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820232";"82.02.32";"HS6";"Circular saw blades, working part other than steel";"HS92"
"15820239";"82.02.39";"HS6";"Hand tools including saw blades for cutting (non-steel)";"HS96,HS02,HS07,HS12,HS17,HS22"
"15820240";"82.02.40";"HS6";"Chain saw blades";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820291";"82.02.91";"HS6";"Saw blades, straight, for working metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820299";"82.02.99";"HS6";"Saw blades nes, including stone cutting, etc";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158203";"82.03";"HS4";"Hand Tools";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820310";"82.03.10";"HS6";"Files, rasps and similar tools";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820320";"82.03.20";"HS6";"Pliers, pincers, tweezers and similar tools";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820330";"82.03.30";"HS6";"Metal and wire cutting shears, etc";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820340";"82.03.40";"HS6";"Pipe-cutters, bolt croppers, perforating punches etc.";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158204";"82.04";"HS4";"Wrenches";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820411";"82.04.11";"HS6";"Wrenches, hand-operated, with non-adjustable jaws";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820412";"82.04.12";"HS6";"Wrenches, hand-operated, with adjustable jaws";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820420";"82.04.20";"HS6";"Wrench sockets, ratchet handles, extensions, spinners";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158205";"82.05";"HS4";"Other Hand Tools";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820510";"82.05.10";"HS6";"Drilling, threading or tapping tools";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820520";"82.05.20";"HS6";"Hammers including sledge hammers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820530";"82.05.30";"HS6";"Planes, chisels, gouges and similar wood cutting tool";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820540";"82.05.40";"HS6";"Screwdrivers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820551";"82.05.51";"HS6";"Cork screws, nut-crackers and other household tools";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820559";"82.05.59";"HS6";"Tools for masons/watchmakers/miners, hand tools nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820560";"82.05.60";"HS6";"Blow lamps";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820570";"82.05.70";"HS6";"Vices, clamps and the like";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820580";"82.05.80";"HS6";"Anvils, portable forges, hand operated grinders";"HS92,HS96,HS02,HS07"
"15820590";"82.05.90";"HS6";"Sets of hand tools";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158206";"82.06";"HS4";"Tool Sets";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820600";"82.06.00";"HS6";"Sets of hand tools, retail";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158207";"82.07";"HS4";"Interchangeable Tool Parts";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820711";"82.07.11";"HS6";"Rock drilling, boring heads of sintered metal, carbid";"HS92"
"15820712";"82.07.12";"HS6";"Rock drilling or earth boring tools except carbide";"HS92"
"15820713";"82.07.13";"HS6";"Interchangeable rock drilling tools with cermet components";"HS96,HS02,HS07,HS12,HS17,HS22"
"15820719";"82.07.19";"HS6";"Interchangeable rock drilling tools without cermet components, with additional parts";"HS96,HS02,HS07,HS12,HS17,HS22"
"15820720";"82.07.20";"HS6";"Dies for drawing or extruding metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820730";"82.07.30";"HS6";"Tools for pressing, stamping or punching";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820740";"82.07.40";"HS6";"Tools for tapping or threading";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820750";"82.07.50";"HS6";"Tools for drilling, other than for rock drilling";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820760";"82.07.60";"HS6";"Tools for boring or broaching";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820770";"82.07.70";"HS6";"Tools for milling";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820780";"82.07.80";"HS6";"Tools for turning";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820790";"82.07.90";"HS6";"Screwdriver bits and other interchangeable tools";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158208";"82.08";"HS4";"Cutting Blades";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820810";"82.08.10";"HS6";"Blades for metal working machines";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820820";"82.08.20";"HS6";"Blades for wood working machines";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820830";"82.08.30";"HS6";"Blades for kitchen appliances & food industry machine";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820840";"82.08.40";"HS6";"Blades for agricultural and forestry machinery";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820890";"82.08.90";"HS6";"Blades for leather, paper, tobacco etc. industries";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158209";"82.09";"HS4";"Tool Plates";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15820900";"82.09.00";"HS6";"Tool plates/tips/etc, sintered metal carbide & cermet";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158210";"82.10";"HS4";"Cooking Hand Tools";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821000";"82.10.00";"HS6";"Hand-operated appliances, food preparation, <10kg";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158211";"82.11";"HS4";"Knives";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821110";"82.11.10";"HS6";"Sets of different knives, cutlery sets";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821191";"82.11.91";"HS6";"Table knives";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821192";"82.11.92";"HS6";"Butcher's knives, hunting knives etc";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821193";"82.11.93";"HS6";"Pocket/pen/other knives with folding blades";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821194";"82.11.94";"HS6";"Blades for knives for hand use";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821195";"82.11.95";"HS6";"Knives crafted with metal handles";"HS96,HS02,HS07,HS12,HS17,HS22"
"158212";"82.12";"HS4";"Razor Blades";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821210";"82.12.10";"HS6";"Razors including safety razors, open blade razors";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821220";"82.12.20";"HS6";"Safety razor blades, including blanks in strips";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821290";"82.12.90";"HS6";"Parts of non-electric razors";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158213";"82.13";"HS4";"Scissors";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821300";"82.13.00";"HS6";"Scissors, tailors/similar shears, blades thereof";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158214";"82.14";"HS4";"Other Cutlery";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821410";"82.14.10";"HS6";"Paper knives, letter openers, pencil sharpeners etc";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821420";"82.14.20";"HS6";"Manicure or pedicure sets and instruments";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821490";"82.14.90";"HS6";"Kitchen chopper, cleavers and mincing knives etc";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158215";"82.15";"HS4";"Cutlery Sets";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821510";"82.15.10";"HS6";"Cutlery sets plated with precious metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821520";"82.15.20";"HS6";"Cutlery sets, articles, not plated with precious meta";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821591";"82.15.91";"HS6";"Cutlery not in sets, plated with precious metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15821599";"82.15.99";"HS6";"Cutlery not in sets, not plated with precious metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1583";"83";"HS2";"Miscellaneous metal products";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158301";"83.01";"HS4";"Padlocks";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830110";"83.01.10";"HS6";"Padlocks of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830120";"83.01.20";"HS6";"Locks of a kind used for motor vehicles of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830130";"83.01.30";"HS6";"Locks of a kind used for furniture of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830140";"83.01.40";"HS6";"Locks of base metal, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830150";"83.01.50";"HS6";"Clasps etc incorporating locks, of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830160";"83.01.60";"HS6";"Lock parts, etc, of base metal,";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830170";"83.01.70";"HS6";"Keys, including blanks for keys, of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158302";"83.02";"HS4";"Metal Mountings";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830210";"83.02.10";"HS6";"Hinges of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830220";"83.02.20";"HS6";"Castors of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830230";"83.02.30";"HS6";"Motor vehicle mountings, fittings, of base metal, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830241";"83.02.41";"HS6";"Mountings, fittings, of base metal, for buildings, ne";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830242";"83.02.42";"HS6";"Mountings, fittings, of base metal, for furniture, ne";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830249";"83.02.49";"HS6";"Mountings, fittings, of base metal, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830250";"83.02.50";"HS6";"Hat-racks/hat-pegs/brackets etc, of base metal, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830260";"83.02.60";"HS6";"Door closures, automatic, of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158303";"83.03";"HS4";"Safes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830300";"83.03.00";"HS6";"Safes/strong-boxes etc, of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158304";"83.04";"HS4";"Filing Cabinets";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830400";"83.04.00";"HS6";"Office equipment of base metal eg filing cabinet, tra";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158305";"83.05";"HS4";"Metal Office Supplies";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830510";"83.05.10";"HS6";"Office binder/file fittings, of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830520";"83.05.20";"HS6";"Staples, office, upholstery, package etc of base meta";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830590";"83.05.90";"HS6";"Letter corners, paper clips, metal office articles ne";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158306";"83.06";"HS4";"Bells and Other Metal Ornaments";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830610";"83.06.10";"HS6";"Bells, gongs and the like, of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830621";"83.06.21";"HS6";"Statuettes, other ornaments plated with precious meta";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830629";"83.06.29";"HS6";"Statuettes and other ornaments, base metal, unplated";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830630";"83.06.30";"HS6";"Photograph, picture, etc frames, mirrors of base meta";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158307";"83.07";"HS4";"Flexible Metal Tubing";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830710";"83.07.10";"HS6";"Tubing,flexible, with/without fittings, iron or steel";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830790";"83.07.90";"HS6";"Tubing,flexible, with/without fittings,base metal nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158308";"83.08";"HS4";"Other Metal Fasteners";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830810";"83.08.10";"HS6";"Hooks, eyes, eyelets, for clothing, footwear, bags et";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830820";"83.08.20";"HS6";"Rivets, for clothing, footwear, bags/etc";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830890";"83.08.90";"HS6";"Clasps/buckles, etc for clothing, footwear, bags etc";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158309";"83.09";"HS4";"Metal Stoppers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830910";"83.09.10";"HS6";"Corks, crown, of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15830990";"83.09.90";"HS6";"Stoppers, caps, lids, packing items nes of base metal";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158310";"83.10";"HS4";"Metal Signs";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15831000";"83.10.00";"HS6";"Non-illuminated base metal sign plates, letter, numbe";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158311";"83.11";"HS4";"Coated Metal Soldering Products";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15831110";"83.11.10";"HS6";"Electrodes, coated, of base metal, for arc welding";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15831120";"83.11.20";"HS6";"Wire, cored, of base metal, for electric arc welding";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15831130";"83.11.30";"HS6";"Coated rods/cored wire for flame solder/braze/weld";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15831190";"83.11.90";"HS6";"Electrodes etc of base metal or metal carbide, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"16";"16";"Section";"Machines";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1684";"84";"HS2";"Machinery, mechanical appliances, & parts";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"168401";"84.01";"HS4";"Nuclear Reactors";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"16840110";"84.01.10";"HS6";"Nuclear reactors";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"16840120";"84.01.20";"HS6";"Machinery & apparatus for isotopic separation & parts";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"16840130";"84.01.30";"HS6";"Fuel elements non-irradiated, for nuclear reactors";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"16840140";"84.01.40";"HS6";"Parts of nuclear reactors";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"168402";"84.02";"HS4";"Steam Boilers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
